Clock rate (Hz): 800
Sample integration time (s): 0.001250
initialize test of module
Entry number,Time,Ch 1,Ch 2,Ch 3,Ch 4,Ch 5,Ch 6,Ch 7,Ch 8
52841,3:22:30 PM,0,0,1,0,0,0,0,0
52842,3:22:30 PM,1,1,1,0,0,0,0,0
52843,3:22:30 PM,0,0,0,0,0,0,0,0
52844,3:22:30 PM,0,1,0,0,0,0,0,0
52845,3:22:30 PM,1,0,0,0,0,0,0,0
52846,3:22:30 PM,1,0,1,0,0,0,0,0
52847,3:22:30 PM,1,0,0,0,0,0,0,0
52848,3:22:30 PM,0,1,1,0,0,0,0,0
52849,3:22:30 PM,0,2,1,0,0,0,0,0
52850,3:22:30 PM,1,0,0,0,0,0,0,0
52851,3:22:30 PM,0,0,0,0,0,0,0,0
52852,3:22:30 PM,1,0,0,0,0,0,0,0
52853,3:22:30 PM,0,0,0,0,0,0,0,0
52854,3:22:30 PM,0,1,0,0,0,0,0,0
52855,3:22:30 PM,3,1,1,0,0,0,0,0
52856,3:22:30 PM,1,1,1,0,0,0,0,0
52857,3:22:30 PM,1,2,0,0,0,0,0,0
52858,3:22:30 PM,0,2,2,0,0,0,0,0
52859,3:22:30 PM,0,0,0,0,0,0,0,0
52860,3:22:30 PM,0,1,1,0,0,0,0,0
52861,3:22:30 PM,0,0,1,0,0,0,0,0
52862,3:22:30 PM,0,0,0,0,0,0,0,0
52863,3:22:30 PM,1,1,2,0,0,0,0,0
52864,3:22:30 PM,1,0,2,0,0,0,0,0
52865,3:22:30 PM,1,1,0,0,0,0,0,0
52866,3:22:30 PM,0,0,0,0,0,0,0,0
52867,3:22:30 PM,0,0,0,0,0,0,0,0
52868,3:22:30 PM,0,2,0,0,0,0,0,0
52869,3:22:30 PM,2,0,0,0,0,0,0,0
52870,3:22:30 PM,1,0,2,0,0,0,0,0
52871,3:22:30 PM,1,0,1,0,0,0,0,0
52872,3:22:30 PM,1,0,0,0,0,0,0,0
52873,3:22:30 PM,0,0,0,0,0,0,0,0
52874,3:22:30 PM,1,0,2,0,0,0,0,0
52875,3:22:30 PM,0,1,0,0,0,0,0,0
52876,3:22:30 PM,1,2,2,0,0,0,0,0
52877,3:22:30 PM,0,1,1,0,0,0,0,0
52878,3:22:30 PM,1,0,3,0,0,0,0,0
52879,3:22:30 PM,1,0,0,0,0,0,0,0
52880,3:22:30 PM,1,3,1,0,0,0,0,0
52881,3:22:30 PM,0,0,0,0,0,0,0,0
52882,3:22:30 PM,1,0,0,0,0,0,0,0
52883,3:22:30 PM,0,0,1,0,0,0,0,0
52884,3:22:30 PM,1,0,1,0,0,0,0,0
52885,3:22:30 PM,0,0,1,0,0,0,0,0
52886,3:22:30 PM,0,0,1,0,0,0,0,0
52887,3:22:30 PM,0,0,0,0,0,0,0,0
52888,3:22:30 PM,0,0,2,0,0,0,0,0
52889,3:22:30 PM,0,1,1,0,0,0,0,0
52890,3:22:30 PM,0,0,1,0,0,0,0,0
52891,3:22:30 PM,0,1,0,0,0,0,0,0
52892,3:22:30 PM,0,0,0,0,0,0,0,0
52893,3:22:30 PM,0,0,0,0,0,0,0,0
52894,3:22:30 PM,1,0,1,0,0,0,0,0
52895,3:22:30 PM,2,0,1,0,0,0,0,0
52896,3:22:30 PM,0,1,0,0,0,0,0,0
52897,3:22:30 PM,1,0,1,0,0,0,0,0
52898,3:22:30 PM,1,0,0,0,0,0,0,0
52899,3:22:30 PM,0,0,0,0,0,0,0,0
52900,3:22:30 PM,1,0,1,0,0,0,0,0
52901,3:22:30 PM,0,0,2,0,0,0,0,0
52902,3:22:30 PM,1,0,1,0,0,0,0,0
52903,3:22:30 PM,0,1,0,0,0,0,0,0
52904,3:22:30 PM,1,0,1,0,0,0,0,0
52905,3:22:30 PM,0,2,0,0,0,0,0,0
52906,3:22:30 PM,0,0,0,0,0,0,0,0
52907,3:22:30 PM,1,1,0,0,0,0,0,0
52908,3:22:30 PM,0,0,0,0,0,0,0,0
52909,3:22:30 PM,1,0,0,0,0,0,0,0
52910,3:22:30 PM,0,0,0,0,0,0,0,0
52911,3:22:30 PM,1,1,0,0,0,0,0,0
52912,3:22:30 PM,0,0,0,0,0,0,0,0
52913,3:22:30 PM,1,0,0,0,0,0,0,0
52914,3:22:30 PM,0,1,0,0,0,0,0,0
52915,3:22:30 PM,0,0,2,0,0,0,0,0
52916,3:22:30 PM,0,1,0,0,0,0,0,0
52917,3:22:30 PM,1,0,0,0,0,0,0,0
52918,3:22:30 PM,1,1,2,0,0,0,0,0
52919,3:22:30 PM,1,1,2,0,0,0,0,0
52920,3:22:30 PM,2,1,0,0,0,0,0,0
52921,3:22:30 PM,1,1,1,0,0,0,0,0
52922,3:22:30 PM,1,1,0,0,0,0,0,0
52923,3:22:30 PM,1,0,0,0,0,0,0,0
52924,3:22:30 PM,0,0,1,0,0,0,0,0
52925,3:22:30 PM,0,1,0,0,0,0,0,0
52926,3:22:30 PM,0,1,1,0,0,0,0,0
52927,3:22:30 PM,0,0,0,0,0,0,0,0
52928,3:22:30 PM,0,0,0,0,0,0,0,0
52929,3:22:30 PM,1,1,0,0,0,0,0,0
52930,3:22:30 PM,0,1,0,0,0,0,0,0
52931,3:22:30 PM,0,2,0,0,0,0,0,0
52932,3:22:30 PM,0,1,2,0,0,0,0,0
52933,3:22:30 PM,0,2,1,0,0,0,0,0
52934,3:22:30 PM,0,2,0,0,0,0,0,0
52935,3:22:30 PM,0,0,1,0,0,0,0,0
52936,3:22:30 PM,1,1,0,0,0,0,0,0
52937,3:22:30 PM,0,1,1,0,0,0,0,0
52938,3:22:30 PM,1,0,0,0,0,0,0,0
52939,3:22:30 PM,1,4,0,0,0,0,0,0
52940,3:22:30 PM,1,0,2,0,0,0,0,0
52941,3:22:30 PM,2,1,1,0,0,0,0,0
52942,3:22:30 PM,1,1,0,0,0,0,0,0
52943,3:22:30 PM,2,0,1,0,0,0,0,0
52944,3:22:30 PM,0,0,1,0,0,0,0,0
52945,3:22:30 PM,1,0,2,0,0,0,0,0
52946,3:22:30 PM,1,1,2,0,0,0,0,0
52947,3:22:30 PM,0,0,0,0,0,0,0,0
52948,3:22:30 PM,0,1,0,0,0,0,0,0
52949,3:22:30 PM,1,2,2,0,0,0,0,0
52950,3:22:30 PM,0,0,0,0,0,0,0,0
52951,3:22:30 PM,0,1,1,0,0,0,0,0
52952,3:22:30 PM,1,0,0,0,0,0,0,0
52953,3:22:30 PM,2,1,0,0,0,0,0,0
52954,3:22:30 PM,0,0,1,0,0,0,0,0
52955,3:22:30 PM,1,0,3,0,0,0,0,0
52956,3:22:30 PM,0,1,1,0,0,0,0,0
52957,3:22:30 PM,0,1,0,0,0,0,0,0
52958,3:22:30 PM,0,0,1,0,0,0,0,0
52959,3:22:30 PM,0,1,1,0,0,0,0,0
52960,3:22:30 PM,0,1,0,0,0,0,0,0
52961,3:22:30 PM,2,1,1,0,0,0,0,0
52962,3:22:30 PM,1,0,2,0,0,0,0,0
52963,3:22:30 PM,0,2,2,0,0,0,0,0
52964,3:22:30 PM,0,1,0,0,0,0,0,0
52965,3:22:30 PM,0,1,1,0,0,0,0,0
52966,3:22:30 PM,0,0,0,0,0,0,0,0
52967,3:22:30 PM,0,2,2,0,0,0,0,0
52968,3:22:30 PM,1,2,1,0,0,0,0,0
52969,3:22:30 PM,0,2,5,0,0,0,0,0
52970,3:22:30 PM,0,3,1,0,0,0,0,0
52971,3:22:30 PM,1,1,0,0,0,0,0,0
52972,3:22:30 PM,1,1,3,0,0,0,0,0
52973,3:22:30 PM,2,0,1,0,0,0,0,0
52974,3:22:30 PM,0,0,0,0,0,0,0,0
52975,3:22:30 PM,0,0,0,0,0,0,0,0
52976,3:22:30 PM,1,1,0,0,0,0,0,0
52977,3:22:30 PM,0,1,0,0,0,0,0,0
52978,3:22:30 PM,0,0,0,0,0,0,0,0
52979,3:22:30 PM,0,0,1,0,0,0,0,0
52980,3:22:30 PM,0,0,0,0,0,0,0,0
52981,3:22:30 PM,1,0,0,0,0,0,0,0
52982,3:22:30 PM,0,0,0,0,0,0,0,0
52983,3:22:30 PM,0,2,3,0,0,0,0,0
52984,3:22:30 PM,1,1,1,0,0,0,0,0
52985,3:22:30 PM,1,0,0,0,0,0,0,0
52986,3:22:30 PM,1,3,0,0,0,0,0,0
52987,3:22:30 PM,0,1,0,0,0,0,0,0
52988,3:22:30 PM,1,1,0,0,0,0,0,0
52989,3:22:30 PM,0,0,0,0,0,0,0,0
52990,3:22:30 PM,0,1,1,0,0,0,0,0
52991,3:22:30 PM,0,0,1,0,0,0,0,0
52992,3:22:30 PM,1,0,1,0,0,0,0,0
52993,3:22:30 PM,0,0,0,0,0,0,0,0
52994,3:22:30 PM,0,0,0,0,0,0,0,0
52995,3:22:30 PM,0,0,1,0,0,0,0,0
52996,3:22:30 PM,2,0,0,0,0,0,0,0
52997,3:22:30 PM,2,0,0,0,0,0,0,0
52998,3:22:30 PM,0,2,1,0,0,0,0,0
52999,3:22:30 PM,0,0,1,0,0,0,0,0
53000,3:22:30 PM,1,1,1,0,0,0,0,0
53001,3:22:30 PM,1,0,0,0,0,0,0,0
53002,3:22:30 PM,1,2,1,0,0,0,0,0
53003,3:22:30 PM,1,1,1,0,0,0,0,0
53004,3:22:30 PM,1,1,0,0,0,0,0,0
53005,3:22:30 PM,0,0,0,0,0,0,0,0
53006,3:22:30 PM,0,1,0,0,0,0,0,0
53007,3:22:30 PM,0,4,0,0,0,0,0,0
53008,3:22:30 PM,1,0,1,0,0,0,0,0
53009,3:22:30 PM,0,1,0,0,0,0,0,0
53010,3:22:30 PM,0,0,1,0,0,0,0,0
53011,3:22:30 PM,2,0,0,0,0,0,0,0
53012,3:22:30 PM,0,0,2,0,0,0,0,0
53013,3:22:30 PM,1,1,2,0,0,0,0,0
53014,3:22:30 PM,2,0,0,0,0,0,0,0
53015,3:22:30 PM,0,1,0,0,0,0,0,0
53016,3:22:30 PM,0,0,1,0,0,0,0,0
53017,3:22:30 PM,0,0,2,0,0,0,0,0
53018,3:22:30 PM,1,1,2,0,0,0,0,0
53019,3:22:30 PM,1,0,2,0,0,0,0,0
53020,3:22:30 PM,0,0,0,0,0,0,0,0
53021,3:22:30 PM,0,2,0,0,0,0,0,0
53022,3:22:30 PM,1,1,2,0,0,0,0,0
53023,3:22:30 PM,2,0,1,0,0,0,0,0
53024,3:22:30 PM,0,0,1,0,0,0,0,0
53025,3:22:30 PM,0,2,0,0,0,0,0,0
53026,3:22:30 PM,0,2,1,0,0,0,0,0
53027,3:22:30 PM,2,1,0,0,0,0,0,0
53028,3:22:30 PM,0,1,1,0,0,0,0,0
53029,3:22:30 PM,0,0,0,0,0,0,0,0
53030,3:22:30 PM,1,0,0,0,0,0,0,0
53031,3:22:30 PM,2,0,1,0,0,0,0,0
53032,3:22:30 PM,2,1,2,0,0,0,0,0
53033,3:22:30 PM,2,0,0,0,0,0,0,0
53034,3:22:30 PM,1,1,0,0,0,0,0,0
53035,3:22:30 PM,0,0,1,0,0,0,0,0
53036,3:22:30 PM,0,0,1,0,0,0,0,0
53037,3:22:30 PM,0,0,0,0,0,0,0,0
53038,3:22:30 PM,1,0,1,0,0,0,0,0
53039,3:22:30 PM,1,2,0,0,0,0,0,0
53040,3:22:30 PM,1,1,0,0,0,0,0,0
53041,3:22:30 PM,0,0,1,0,0,0,0,0
53042,3:22:30 PM,1,0,1,0,0,0,0,0
53043,3:22:30 PM,1,0,0,0,0,0,0,0
53044,3:22:30 PM,0,1,2,0,0,0,0,0
53045,3:22:30 PM,0,0,1,0,0,0,0,0
53046,3:22:30 PM,0,0,1,0,0,0,0,0
53047,3:22:30 PM,1,0,1,0,0,0,0,0
53048,3:22:30 PM,0,0,0,0,0,0,0,0
53049,3:22:30 PM,1,0,1,0,0,0,0,0
53050,3:22:30 PM,3,0,0,0,0,0,0,0
53051,3:22:30 PM,1,1,2,0,0,0,0,0
53052,3:22:30 PM,0,1,1,0,0,0,0,0
53053,3:22:30 PM,0,2,0,0,0,0,0,0
53054,3:22:30 PM,1,0,1,0,0,0,0,0
53055,3:22:30 PM,1,0,0,0,0,0,0,0
53056,3:22:30 PM,0,0,2,0,0,0,0,0
53057,3:22:30 PM,1,1,0,0,0,0,0,0
53058,3:22:30 PM,0,1,0,0,0,0,0,0
53059,3:22:30 PM,1,0,1,0,0,0,0,0
53060,3:22:30 PM,1,0,1,0,0,0,0,0
53061,3:22:30 PM,1,2,1,0,0,0,0,0
53062,3:22:30 PM,1,0,0,0,0,0,0,0
53063,3:22:30 PM,0,1,0,0,0,0,0,0
53064,3:22:30 PM,0,0,0,0,0,0,0,0
53065,3:22:30 PM,0,1,1,0,0,0,0,0
53066,3:22:30 PM,0,0,2,0,0,0,0,0
53067,3:22:30 PM,0,0,0,0,0,0,0,0
53068,3:22:30 PM,0,1,2,0,0,0,0,0
53069,3:22:30 PM,0,0,1,0,0,0,0,0
53070,3:22:30 PM,3,0,1,0,0,0,0,0
53071,3:22:30 PM,0,2,0,0,0,0,0,0
53072,3:22:30 PM,2,1,0,0,0,0,0,0
53073,3:22:30 PM,0,1,1,0,0,0,0,0
53074,3:22:30 PM,0,0,2,0,0,0,0,0
53075,3:22:30 PM,0,0,0,0,0,0,0,0
53076,3:22:30 PM,1,0,1,0,0,0,0,0
53077,3:22:30 PM,0,0,0,0,0,0,0,0
53078,3:22:30 PM,1,0,0,0,0,0,0,0
53079,3:22:30 PM,0,0,1,0,0,0,0,0
53080,3:22:30 PM,0,0,0,0,0,0,0,0
53081,3:22:30 PM,0,1,0,0,0,0,0,0
53082,3:22:30 PM,0,0,2,0,0,0,0,0
53083,3:22:30 PM,0,1,1,0,0,0,0,0
53084,3:22:30 PM,0,0,1,0,0,0,0,0
53085,3:22:30 PM,0,1,0,0,0,0,0,0
53086,3:22:30 PM,0,2,2,0,0,0,0,0
53087,3:22:30 PM,0,0,0,0,0,0,0,0
53088,3:22:30 PM,1,1,0,0,0,0,0,0
53089,3:22:30 PM,0,2,0,0,0,0,0,0
53090,3:22:30 PM,0,1,1,0,0,0,0,0
53091,3:22:30 PM,0,0,0,0,0,0,0,0
53092,3:22:30 PM,0,1,0,0,0,0,0,0
53093,3:22:30 PM,2,0,0,0,0,0,0,0
53094,3:22:30 PM,2,0,1,0,0,0,0,0
53095,3:22:30 PM,0,1,2,0,0,0,0,0
53096,3:22:30 PM,2,2,1,0,0,0,0,0
53097,3:22:30 PM,2,1,1,0,0,0,0,0
53098,3:22:30 PM,0,0,0,0,0,0,0,0
53099,3:22:30 PM,0,0,0,0,0,0,0,0
53100,3:22:30 PM,1,1,0,0,0,0,0,0
53101,3:22:30 PM,2,0,0,0,0,0,0,0
53102,3:22:30 PM,0,1,1,0,0,0,0,0
53103,3:22:30 PM,1,0,1,0,0,0,0,0
53104,3:22:30 PM,1,1,0,0,0,0,0,0
53105,3:22:30 PM,0,0,0,0,0,0,0,0
53106,3:22:30 PM,1,1,0,0,0,0,0,0
53107,3:22:30 PM,1,0,1,0,0,0,0,0
53108,3:22:30 PM,2,0,0,0,0,0,0,0
53109,3:22:30 PM,0,0,2,0,0,0,0,0
53110,3:22:30 PM,0,1,1,0,0,0,0,0
53111,3:22:30 PM,1,1,1,0,0,0,0,0
53112,3:22:30 PM,0,0,0,0,0,0,0,0
53113,3:22:30 PM,0,3,3,0,0,0,0,0
53114,3:22:30 PM,2,0,0,0,0,0,0,0
53115,3:22:30 PM,1,2,0,0,0,0,0,0
53116,3:22:30 PM,0,0,1,0,0,0,0,0
53117,3:22:30 PM,2,0,2,0,0,0,0,0
53118,3:22:30 PM,1,1,3,0,0,0,0,0
53119,3:22:30 PM,0,0,0,0,0,0,0,0
53120,3:22:30 PM,0,0,1,0,0,0,0,0
53121,3:22:30 PM,1,0,1,0,0,0,0,0
53122,3:22:30 PM,1,1,0,0,0,0,0,0
53123,3:22:30 PM,0,1,1,0,0,0,0,0
53124,3:22:30 PM,0,0,1,0,0,0,0,0
53125,3:22:30 PM,0,0,1,0,0,0,0,0
53126,3:22:30 PM,1,1,0,0,0,0,0,0
53127,3:22:30 PM,0,0,1,0,0,0,0,0
53128,3:22:30 PM,0,1,0,0,0,0,0,0
53129,3:22:30 PM,0,0,0,0,0,0,0,0
53130,3:22:30 PM,1,2,0,0,0,0,0,0
53131,3:22:30 PM,0,1,1,0,0,0,0,0
53132,3:22:30 PM,1,0,0,0,0,0,0,0
53133,3:22:30 PM,0,3,1,0,0,0,0,0
53134,3:22:30 PM,1,0,0,0,0,0,0,0
53135,3:22:30 PM,0,0,1,0,0,0,0,0
53136,3:22:30 PM,2,0,5,0,0,0,0,0
53137,3:22:30 PM,1,2,0,0,0,0,0,0
53138,3:22:30 PM,0,0,0,0,0,0,0,0
53139,3:22:30 PM,0,1,1,0,0,0,0,0
53140,3:22:30 PM,1,1,1,0,0,0,0,0
53141,3:22:30 PM,0,0,0,0,0,0,0,0
53142,3:22:30 PM,1,0,0,0,0,0,0,0
53143,3:22:30 PM,0,0,0,0,0,0,0,0
53144,3:22:30 PM,0,0,0,0,0,0,0,0
53145,3:22:30 PM,0,1,0,0,0,0,0,0
53146,3:22:30 PM,0,0,2,0,0,0,0,0
53147,3:22:30 PM,1,0,2,0,0,0,0,0
53148,3:22:30 PM,1,2,0,0,0,0,0,0
53149,3:22:30 PM,1,2,0,0,0,0,0,0
53150,3:22:30 PM,0,1,2,0,0,0,0,0
53151,3:22:30 PM,1,1,1,0,0,0,0,0
53152,3:22:30 PM,1,0,1,0,0,0,0,0
53153,3:22:30 PM,1,0,1,0,0,0,0,0
53154,3:22:30 PM,1,2,0,0,0,0,0,0
53155,3:22:30 PM,0,0,0,0,0,0,0,0
53156,3:22:30 PM,1,1,0,0,0,0,0,0
53157,3:22:30 PM,0,0,0,0,0,0,0,0
53158,3:22:30 PM,1,1,3,0,0,0,0,0
53159,3:22:30 PM,0,0,2,0,0,0,0,0
53160,3:22:30 PM,0,0,1,0,0,0,0,0
53161,3:22:30 PM,0,0,0,0,0,0,0,0
53162,3:22:30 PM,0,1,1,0,0,0,0,0
53163,3:22:30 PM,2,2,0,0,0,0,0,0
53164,3:22:30 PM,0,2,0,0,0,0,0,0
53165,3:22:30 PM,0,1,2,0,0,0,0,0
53166,3:22:30 PM,1,0,1,0,0,0,0,0
53167,3:22:30 PM,0,1,1,0,0,0,0,0
53168,3:22:30 PM,2,1,0,0,0,0,0,0
53169,3:22:30 PM,0,0,0,0,0,0,0,0
53170,3:22:30 PM,0,0,0,0,0,0,0,0
53171,3:22:30 PM,0,1,2,0,0,0,0,0
53172,3:22:30 PM,0,1,1,0,0,0,0,0
53173,3:22:30 PM,0,0,1,0,0,0,0,0
53174,3:22:30 PM,1,1,2,0,0,0,0,0
53175,3:22:30 PM,0,0,1,0,0,0,0,0
53176,3:22:30 PM,1,0,1,0,0,0,0,0
53177,3:22:30 PM,0,0,0,0,0,0,0,0
53178,3:22:30 PM,0,1,0,0,0,0,0,0
53179,3:22:30 PM,1,1,1,0,0,0,0,0
53180,3:22:30 PM,0,0,0,0,0,0,0,0
53181,3:22:30 PM,0,1,1,0,0,0,0,0
53182,3:22:30 PM,1,1,1,0,0,0,0,0
53183,3:22:30 PM,0,2,1,0,0,0,0,0
53184,3:22:30 PM,0,0,2,0,0,0,0,0
53185,3:22:30 PM,0,0,3,0,0,0,0,0
53186,3:22:30 PM,0,0,1,0,0,0,0,0
53187,3:22:30 PM,1,0,1,0,0,0,0,0
53188,3:22:30 PM,0,0,1,0,0,0,0,0
53189,3:22:30 PM,1,2,2,0,0,0,0,0
53190,3:22:30 PM,0,3,0,0,0,0,0,0
53191,3:22:30 PM,0,1,2,0,0,0,0,0
53192,3:22:30 PM,0,1,0,0,0,0,0,0
53193,3:22:30 PM,0,1,1,0,0,0,0,0
53194,3:22:30 PM,0,0,0,0,0,0,0,0
53195,3:22:30 PM,0,2,2,0,0,0,0,0
53196,3:22:30 PM,0,1,0,0,0,0,0,0
53197,3:22:30 PM,0,0,0,0,0,0,0,0
53198,3:22:30 PM,0,0,0,0,0,0,0,0
53199,3:22:30 PM,1,1,0,0,0,0,0,0
53200,3:22:30 PM,0,1,1,0,0,0,0,0
53201,3:22:30 PM,0,0,3,0,0,0,0,0
53202,3:22:30 PM,1,0,2,0,0,0,0,0
53203,3:22:30 PM,0,3,0,0,0,0,0,0
53204,3:22:30 PM,1,0,0,0,0,0,0,0
53205,3:22:30 PM,0,0,0,0,0,0,0,0
53206,3:22:30 PM,0,1,3,0,0,0,0,0
53207,3:22:30 PM,0,2,1,0,0,0,0,0
53208,3:22:30 PM,1,1,1,0,0,0,0,0
53209,3:22:30 PM,1,0,2,0,0,0,0,0
53210,3:22:30 PM,0,0,0,0,0,0,0,0
53211,3:22:30 PM,0,1,0,0,0,0,0,0
53212,3:22:30 PM,0,0,0,0,0,0,0,0
53213,3:22:30 PM,0,0,0,0,0,0,0,0
53214,3:22:30 PM,0,0,0,0,0,0,0,0
53215,3:22:30 PM,0,0,1,0,0,0,0,0
53216,3:22:30 PM,0,0,2,0,0,0,0,0
53217,3:22:30 PM,0,0,0,0,0,0,0,0
53218,3:22:30 PM,1,0,0,0,0,0,0,0
53219,3:22:30 PM,1,0,1,0,0,0,0,0
53220,3:22:30 PM,0,0,1,0,0,0,0,0
53221,3:22:30 PM,0,0,0,0,0,0,0,0
53222,3:22:30 PM,1,0,1,0,0,0,0,0
53223,3:22:30 PM,1,0,0,0,0,0,0,0
53224,3:22:30 PM,0,2,0,0,0,0,0,0
53225,3:22:30 PM,1,1,0,0,0,0,0,0
53226,3:22:30 PM,0,1,0,0,0,0,0,0
53227,3:22:30 PM,0,2,0,0,0,0,0,0
53228,3:22:30 PM,1,1,2,0,0,0,0,0
53229,3:22:30 PM,0,0,0,0,0,0,0,0
53230,3:22:30 PM,3,1,1,0,0,0,0,0
53231,3:22:30 PM,1,1,0,0,0,0,0,0
53232,3:22:30 PM,1,0,0,0,0,0,0,0
53233,3:22:30 PM,0,1,0,0,0,0,0,0
53234,3:22:30 PM,1,2,0,0,0,0,0,0
53235,3:22:30 PM,0,1,1,0,0,0,0,0
53236,3:22:30 PM,0,0,1,0,0,0,0,0
53237,3:22:30 PM,1,1,1,0,0,0,0,0
53238,3:22:30 PM,2,0,0,0,0,0,0,0
53239,3:22:30 PM,1,0,0,0,0,0,0,0
53240,3:22:30 PM,0,0,0,0,0,0,0,0
53241,3:22:30 PM,0,0,1,0,0,0,0,0
53242,3:22:30 PM,0,0,1,0,0,0,0,0
53243,3:22:30 PM,0,1,0,0,0,0,0,0
53244,3:22:30 PM,1,0,2,0,0,0,0,0
53245,3:22:30 PM,0,1,0,0,0,0,0,0
53246,3:22:30 PM,0,2,1,0,0,0,0,0
53247,3:22:30 PM,1,1,0,0,0,0,0,0
53248,3:22:30 PM,0,0,1,0,0,0,0,0
53249,3:22:30 PM,0,0,1,0,0,0,0,0
53250,3:22:30 PM,0,1,0,0,0,0,0,0
53251,3:22:30 PM,2,1,0,0,0,0,0,0
53252,3:22:30 PM,1,1,1,0,0,0,0,0
53253,3:22:30 PM,1,0,2,0,0,0,0,0
53254,3:22:30 PM,1,1,0,0,0,0,0,0
53255,3:22:30 PM,0,0,0,0,0,0,0,0
53256,3:22:30 PM,0,0,2,0,0,0,0,0
53257,3:22:30 PM,0,0,2,0,0,0,0,0
53258,3:22:30 PM,0,1,1,0,0,0,0,0
53259,3:22:30 PM,0,2,0,0,0,0,0,0
53260,3:22:30 PM,0,0,1,0,0,0,0,0
53261,3:22:30 PM,0,1,2,0,0,0,0,0
53262,3:22:30 PM,1,2,1,0,0,0,0,0
53263,3:22:30 PM,1,1,1,0,0,0,0,0
53264,3:22:30 PM,0,1,0,0,0,0,0,0
53265,3:22:30 PM,0,0,0,0,0,0,0,0
53266,3:22:30 PM,0,0,0,0,0,0,0,0
53267,3:22:30 PM,1,0,0,0,0,0,0,0
53268,3:22:30 PM,0,0,1,0,0,0,0,0
53269,3:22:30 PM,0,1,0,0,0,0,0,0
53270,3:22:30 PM,0,1,0,0,0,0,0,0
53271,3:22:30 PM,0,2,0,0,0,0,0,0
53272,3:22:30 PM,0,1,0,0,0,0,0,0
53273,3:22:30 PM,2,0,2,0,0,0,0,0
53274,3:22:30 PM,0,0,2,0,0,0,0,0
53275,3:22:30 PM,0,1,0,0,0,0,0,0
53276,3:22:30 PM,1,2,0,0,0,0,0,0
53277,3:22:30 PM,2,0,1,0,0,0,0,0
53278,3:22:30 PM,1,1,3,0,0,0,0,0
53279,3:22:30 PM,0,0,1,0,0,0,0,0
53280,3:22:30 PM,0,2,1,0,0,0,0,0
53281,3:22:30 PM,1,0,2,0,0,0,0,0
53282,3:22:30 PM,2,2,0,0,0,0,0,0
53283,3:22:30 PM,2,1,0,0,0,0,0,0
53284,3:22:30 PM,1,1,1,0,0,0,0,0
53285,3:22:30 PM,1,2,0,0,0,0,0,0
53286,3:22:30 PM,2,0,1,0,0,0,0,0
53287,3:22:30 PM,0,1,0,0,0,0,0,0
53288,3:22:30 PM,0,1,0,0,0,0,0,0
53289,3:22:30 PM,1,0,1,0,0,0,0,0
53290,3:22:30 PM,1,1,0,0,0,0,0,0
53291,3:22:30 PM,0,0,0,0,0,0,0,0
53292,3:22:30 PM,0,1,0,0,0,0,0,0
53293,3:22:30 PM,3,1,1,0,0,0,0,0
53294,3:22:30 PM,1,1,0,0,0,0,0,0
53295,3:22:30 PM,0,0,1,0,0,0,0,0
53296,3:22:30 PM,1,0,1,0,0,0,0,0
53297,3:22:30 PM,0,2,0,0,0,0,0,0
53298,3:22:30 PM,1,3,2,0,0,0,0,0
53299,3:22:30 PM,1,0,1,0,0,0,0,0
53300,3:22:30 PM,1,0,0,0,0,0,0,0
53301,3:22:30 PM,0,0,0,0,0,0,0,0
53302,3:22:30 PM,1,1,1,0,0,0,0,0
53303,3:22:30 PM,0,2,1,0,0,0,0,0
53304,3:22:30 PM,0,0,0,0,0,0,0,0
53305,3:22:30 PM,0,1,1,0,0,0,0,0
53306,3:22:30 PM,0,1,0,0,0,0,0,0
53307,3:22:30 PM,1,0,1,0,0,0,0,0
53308,3:22:30 PM,1,0,0,0,0,0,0,0
53309,3:22:30 PM,0,1,0,0,0,0,0,0
53310,3:22:30 PM,0,0,0,0,0,0,0,0
53311,3:22:30 PM,0,1,0,0,0,0,0,0
53312,3:22:30 PM,0,2,0,0,0,0,0,0
53313,3:22:30 PM,0,0,0,0,0,0,0,0
53314,3:22:30 PM,0,0,0,0,0,0,0,0
53315,3:22:30 PM,0,1,1,0,0,0,0,0
53316,3:22:30 PM,0,0,0,0,0,0,0,0
53317,3:22:30 PM,1,1,1,0,0,0,0,0
53318,3:22:30 PM,0,0,1,0,0,0,0,0
53319,3:22:30 PM,0,1,0,0,0,0,0,0
53320,3:22:30 PM,0,0,3,0,0,0,0,0
53321,3:22:30 PM,1,0,0,0,0,0,0,0
53322,3:22:30 PM,3,0,0,0,0,0,0,0
53323,3:22:30 PM,1,0,1,0,0,0,0,0
53324,3:22:30 PM,0,1,3,0,0,0,0,0
53325,3:22:30 PM,3,0,1,0,0,0,0,0
53326,3:22:30 PM,0,0,0,0,0,0,0,0
53327,3:22:30 PM,1,2,0,0,0,0,0,0
53328,3:22:30 PM,1,2,1,0,0,0,0,0
53329,3:22:30 PM,1,1,0,0,0,0,0,0
53330,3:22:30 PM,1,2,0,0,0,0,0,0
53331,3:22:30 PM,1,0,0,0,0,0,0,0
53332,3:22:30 PM,1,1,1,0,0,0,0,0
53333,3:22:30 PM,0,0,0,0,0,0,0,0
53334,3:22:30 PM,0,0,1,0,0,0,0,0
53335,3:22:30 PM,0,0,0,0,0,0,0,0
53336,3:22:30 PM,0,1,0,0,0,0,0,0
