Entry number,Time,Ch 1,Ch 2,Ch 3,Ch 4,Ch 5
42.6075,4:26:30 PM,6,16,2,0,0
42.60875,4:26:30 PM,5,14,2,0,0
42.61,4:26:30 PM,4,13,1,0,0
42.61125,4:26:30 PM,6,15,4,0,0
42.612500000000004,4:26:30 PM,7,13,0,0,0
42.61375,4:26:30 PM,5,9,2,0,0
42.615,4:26:30 PM,5,13,0,0,0
42.61625,4:26:30 PM,4,11,1,0,0
42.6175,4:26:30 PM,3,11,0,0,0
42.61875,4:26:30 PM,5,8,1,0,0
42.62,4:26:30 PM,2,6,4,0,0
42.62125,4:26:30 PM,4,10,1,0,0
42.6225,4:26:30 PM,5,6,0,0,0
42.62375,4:26:30 PM,4,13,2,0,0
42.625,4:26:30 PM,6,12,0,0,0
42.62625,4:26:30 PM,4,2,0,0,0
42.6275,4:26:30 PM,6,10,1,0,0
42.628750000000004,4:26:30 PM,4,8,2,0,0
42.63,4:26:30 PM,7,6,2,0,0
42.63125,4:26:30 PM,3,11,1,0,0
42.6325,4:26:30 PM,10,6,4,0,0
42.63375,4:26:30 PM,5,14,1,0,0
42.635,4:26:30 PM,2,5,3,0,0
42.636250000000004,4:26:30 PM,0,14,0,0,0
42.6375,4:26:30 PM,6,11,2,0,0
42.63875,4:26:30 PM,7,15,2,0,0
42.64,4:26:30 PM,3,7,1,0,0
42.64125,4:26:30 PM,7,13,1,0,0
42.6425,4:26:30 PM,7,4,2,0,0
42.643750000000004,4:26:30 PM,8,9,1,0,0
42.645,4:26:30 PM,6,3,1,0,0
42.64625,4:26:30 PM,5,11,0,0,0
42.6475,4:26:30 PM,5,7,3,0,0
42.64875,4:26:30 PM,6,8,1,0,0
42.65,4:26:30 PM,4,8,0,0,0
42.65125,4:26:30 PM,5,4,1,0,0
42.6525,4:26:30 PM,6,9,2,0,0
42.65375,4:26:30 PM,9,10,1,0,0
42.655,4:26:30 PM,8,9,4,0,0
42.65625,4:26:30 PM,4,12,2,0,0
42.6575,4:26:30 PM,9,9,5,0,0
42.65875,4:26:30 PM,2,9,1,0,0
42.660000000000004,4:26:30 PM,5,11,1,0,0
42.66125,4:26:30 PM,5,7,2,0,0
42.6625,4:26:30 PM,3,7,1,0,0
42.66375,4:26:30 PM,3,13,2,0,0
42.665,4:26:30 PM,7,5,1,0,0
42.66625,4:26:30 PM,10,10,1,0,0
42.667500000000004,4:26:30 PM,4,11,2,0,0
42.66875,4:26:30 PM,5,7,1,0,0
42.67,4:26:30 PM,6,10,1,0,0
42.67125,4:26:30 PM,5,7,3,0,0
42.6725,4:26:30 PM,8,11,1,0,0
42.67375,4:26:30 PM,6,13,1,0,0
42.675000000000004,4:26:30 PM,5,15,1,0,0
42.67625,4:26:30 PM,6,10,4,0,0
42.6775,4:26:30 PM,4,8,5,0,0
42.67875,4:26:30 PM,9,11,1,0,0
42.68,4:26:30 PM,4,14,0,0,0
42.68125,4:26:30 PM,5,8,0,0,0
42.6825,4:26:30 PM,3,15,0,0,0
42.68375,4:26:30 PM,6,3,0,0,0
42.685,4:26:30 PM,4,12,0,0,0
42.68625,4:26:30 PM,6,9,0,0,0
42.6875,4:26:30 PM,8,11,2,0,0
42.68875,4:26:30 PM,12,8,1,0,0
42.69,4:26:30 PM,3,14,0,0,0
42.691250000000004,4:26:30 PM,9,6,0,0,0
42.6925,4:26:30 PM,8,4,1,0,0
42.69375,4:26:30 PM,4,15,0,0,0
42.695,4:26:30 PM,4,8,1,0,0
42.69625,4:26:30 PM,3,13,0,0,0
42.6975,4:26:30 PM,5,12,0,0,0
42.698750000000004,4:26:30 PM,11,9,2,0,0
42.7,4:26:30 PM,8,13,0,0,0
42.70125,4:26:30 PM,11,9,1,0,0
42.7025,4:26:30 PM,6,11,0,0,0
42.70375,4:26:30 PM,5,9,3,0,0
42.705,4:26:30 PM,3,7,1,0,0
42.706250000000004,4:26:30 PM,8,10,1,0,0
42.7075,4:26:30 PM,6,7,2,0,0
42.70875,4:26:30 PM,6,10,2,0,0
42.71,4:26:30 PM,7,8,2,0,0
42.71125,4:26:30 PM,1,8,1,0,0
42.7125,4:26:30 PM,6,12,2,0,0
42.71375,4:26:30 PM,4,11,1,0,0
42.715,4:26:30 PM,2,15,3,0,0
42.71625,4:26:30 PM,6,15,2,0,0
42.7175,4:26:30 PM,3,15,4,0,0
42.71875,4:26:30 PM,5,9,0,0,0
42.72,4:26:30 PM,4,12,0,0,0
42.72125,4:26:30 PM,6,11,2,0,0
42.722500000000004,4:26:30 PM,4,14,3,0,0
42.72375,4:26:30 PM,1,14,4,0,0
42.725,4:26:30 PM,8,9,0,0,0
42.72625,4:26:30 PM,4,8,2,0,0
42.7275,4:26:30 PM,4,14,1,0,0
42.72875,4:26:30 PM,5,4,0,0,0
42.730000000000004,4:26:30 PM,9,11,1,0,0
42.73125,4:26:30 PM,1,4,1,0,0
42.7325,4:26:30 PM,8,13,3,0,0
42.73375,4:26:30 PM,6,11,1,0,0
42.735,4:26:30 PM,2,7,2,0,0
42.73625,4:26:30 PM,3,14,3,0,0
42.737500000000004,4:26:30 PM,6,11,2,0,0
42.73875,4:26:30 PM,7,8,0,0,0
42.74,4:26:30 PM,4,7,1,0,0
42.74125,4:26:30 PM,5,8,0,0,0
42.7425,4:26:30 PM,5,7,1,0,0
42.74375,4:26:30 PM,9,5,2,0,0
42.745,4:26:30 PM,5,9,1,0,0
42.74625,4:26:30 PM,7,11,0,0,0
42.7475,4:26:30 PM,6,5,1,0,0
42.74875,4:26:30 PM,4,13,3,0,0
42.75,4:26:30 PM,7,5,1,0,0
42.75125,4:26:30 PM,5,11,4,0,0
42.7525,4:26:30 PM,4,13,0,0,0
42.753750000000004,4:26:30 PM,3,7,3,0,0
42.755,4:26:30 PM,6,10,2,0,0
42.75625,4:26:30 PM,2,9,1,0,0
42.7575,4:26:30 PM,7,5,2,0,0
42.75875,4:26:30 PM,10,10,2,0,0
42.76,4:26:30 PM,8,10,0,0,0
42.761250000000004,4:26:30 PM,5,6,1,0,0
42.7625,4:26:30 PM,9,15,1,0,0
42.76375,4:26:30 PM,5,15,2,0,0
42.765,4:26:30 PM,4,13,3,0,0
42.76625,4:26:30 PM,8,4,2,0,0
42.7675,4:26:30 PM,5,12,1,0,0
42.768750000000004,4:26:30 PM,5,5,1,0,0
42.77,4:26:30 PM,8,8,2,0,0
42.77125,4:26:30 PM,3,7,1,0,0
42.7725,4:26:30 PM,6,5,3,0,0
42.77375,4:26:30 PM,6,9,2,0,0
42.775,4:26:30 PM,6,12,0,0,0
42.77625,4:26:30 PM,8,9,1,0,0
42.7775,4:26:30 PM,6,11,2,0,0
42.77875,4:26:30 PM,3,13,2,0,0
42.78,4:26:30 PM,7,10,1,0,0
42.78125,4:26:30 PM,2,7,3,0,0
42.7825,4:26:30 PM,4,13,1,0,0
42.78375,4:26:30 PM,4,4,0,0,0
42.785000000000004,4:26:30 PM,3,12,2,0,0
42.78625,4:26:30 PM,3,12,0,0,0
42.7875,4:26:30 PM,5,10,1,0,0
42.78875,4:26:30 PM,2,5,2,0,0
42.79,4:26:30 PM,2,8,1,0,0
42.79125,4:26:30 PM,3,12,1,0,0
42.792500000000004,4:26:30 PM,6,3,1,0,0
42.79375,4:26:30 PM,8,15,1,0,0
42.795,4:26:30 PM,7,10,0,0,0
42.79625,4:26:30 PM,5,9,1,0,0
42.7975,4:26:30 PM,7,13,1,0,0
42.79875,4:26:30 PM,7,15,1,0,0
42.800000000000004,4:26:30 PM,2,9,2,0,0
42.80125,4:26:30 PM,5,10,1,0,0
42.8025,4:26:30 PM,6,10,0,0,0
42.80375,4:26:30 PM,5,8,1,0,0
42.805,4:26:30 PM,6,6,3,0,0
42.80625,4:26:30 PM,8,7,1,0,0
42.8075,4:26:30 PM,7,2,1,0,0
42.80875,4:26:30 PM,10,12,2,0,0
42.81,4:26:30 PM,7,13,0,0,0
42.81125,4:26:30 PM,7,10,2,0,0
42.8125,4:26:30 PM,3,4,2,0,0
42.81375,4:26:30 PM,6,3,2,0,0
42.815,4:26:30 PM,7,17,1,0,0
42.816250000000004,4:26:30 PM,5,18,0,0,0
42.8175,4:26:30 PM,10,15,2,0,0
42.81875,4:26:30 PM,4,11,3,0,0
42.82,4:26:30 PM,8,4,3,0,0
42.82125,4:26:30 PM,9,10,3,0,0
42.8225,4:26:30 PM,4,8,3,0,0
42.823750000000004,4:26:30 PM,4,12,0,0,0
42.825,4:26:30 PM,6,7,2,0,0
42.82625,4:26:30 PM,4,8,2,0,0
42.8275,4:26:30 PM,7,10,1,0,0
42.82875,4:26:30 PM,7,8,1,0,0
42.83,4:26:30 PM,3,8,1,0,0
42.831250000000004,4:26:30 PM,5,9,1,0,0
42.8325,4:26:30 PM,4,12,1,0,0
42.83375,4:26:30 PM,5,17,0,0,0
42.835,4:26:30 PM,5,8,2,0,0
42.83625,4:26:30 PM,3,4,1,0,0
42.8375,4:26:30 PM,3,9,2,0,0
42.83875,4:26:30 PM,6,10,1,0,0
42.84,4:26:30 PM,4,8,1,0,0
42.84125,4:26:30 PM,3,14,1,0,0
42.8425,4:26:30 PM,4,19,0,0,0
42.84375,4:26:30 PM,5,10,3,0,0
42.845,4:26:30 PM,6,12,2,0,0
42.84625,4:26:30 PM,3,13,3,0,0
42.847500000000004,4:26:30 PM,4,12,1,0,0
42.84875,4:26:30 PM,3,15,3,0,0
42.85,4:26:30 PM,5,6,3,0,0
42.85125,4:26:30 PM,4,9,2,0,0
42.8525,4:26:30 PM,7,12,1,0,0
42.85375,4:26:30 PM,4,12,2,0,0
42.855000000000004,4:26:30 PM,6,9,1,0,0
42.85625,4:26:30 PM,4,11,1,0,0
42.8575,4:26:30 PM,6,8,0,0,0
42.85875,4:26:30 PM,3,6,2,0,0
42.86,4:26:30 PM,4,7,1,0,0
42.86125,4:26:30 PM,5,12,1,0,0
42.862500000000004,4:26:30 PM,3,10,2,0,0
42.86375,4:26:30 PM,10,11,2,0,0
42.865,4:26:30 PM,5,16,2,0,0
42.86625,4:26:30 PM,5,6,1,0,0
42.8675,4:26:30 PM,5,14,3,0,0
42.86875,4:26:30 PM,3,7,1,0,0
42.87,4:26:30 PM,6,16,3,0,0
42.87125,4:26:30 PM,4,8,1,0,0
42.8725,4:26:30 PM,2,10,1,0,0
42.87375,4:26:30 PM,3,9,2,0,0
42.875,4:26:30 PM,6,9,2,0,0
42.87625,4:26:30 PM,5,9,2,0,0
42.8775,4:26:30 PM,7,10,1,0,0
42.878750000000004,4:26:30 PM,4,12,2,0,0
42.88,4:26:30 PM,3,7,2,0,0
42.88125,4:26:30 PM,5,10,0,0,0
42.8825,4:26:30 PM,2,5,1,0,0
42.88375,4:26:30 PM,5,11,2,0,0
42.885,4:26:30 PM,3,11,2,0,0
42.886250000000004,4:26:30 PM,7,8,0,0,0
42.8875,4:26:30 PM,5,10,1,0,0
42.88875,4:26:30 PM,6,9,1,0,0
42.89,4:26:30 PM,4,10,0,0,0
42.89125,4:26:30 PM,10,9,2,0,0
42.8925,4:26:30 PM,10,12,3,0,0
42.893750000000004,4:26:30 PM,3,10,2,0,0
42.895,4:26:30 PM,10,10,0,0,0
42.89625,4:26:30 PM,4,6,1,0,0
42.8975,4:26:30 PM,7,10,0,0,0
42.89875,4:26:30 PM,6,7,1,0,0
42.9,4:26:30 PM,2,8,1,0,0
42.90125,4:26:30 PM,8,13,0,0,0
42.9025,4:26:30 PM,9,10,0,0,0
42.90375,4:26:30 PM,5,7,3,0,0
42.905,4:26:30 PM,6,5,1,0,0
42.90625,4:26:30 PM,10,13,2,0,0
42.9075,4:26:30 PM,4,7,0,0,0
42.90875,4:26:30 PM,7,10,2,0,0
42.910000000000004,4:26:30 PM,9,5,2,0,0
42.91125,4:26:30 PM,4,6,2,0,0
42.9125,4:26:30 PM,7,13,2,0,0
42.91375,4:26:30 PM,4,10,1,0,0
42.915,4:26:30 PM,5,8,1,0,0
42.91625,4:26:30 PM,2,8,2,0,0
42.917500000000004,4:26:30 PM,4,9,0,0,0
42.91875,4:26:30 PM,7,15,1,0,0
42.92,4:26:30 PM,3,11,1,0,0
42.92125,4:26:30 PM,5,10,0,0,0
42.9225,4:26:30 PM,4,15,1,0,0
42.92375,4:26:30 PM,4,8,0,0,0
42.925000000000004,4:26:30 PM,7,9,1,0,0
42.92625,4:26:30 PM,9,14,0,0,0
42.9275,4:26:30 PM,3,6,2,0,0
42.92875,4:26:30 PM,9,13,0,0,0
42.93,4:26:30 PM,7,7,5,0,0
42.93125,4:26:30 PM,4,13,2,0,0
42.9325,4:26:30 PM,13,11,0,0,0
42.93375,4:26:30 PM,8,9,1,0,0
42.935,4:26:30 PM,7,7,3,0,0
42.93625,4:26:30 PM,5,11,3,0,0
42.9375,4:26:30 PM,2,13,3,0,0
42.93875,4:26:30 PM,10,9,1,0,0
42.94,4:26:30 PM,3,15,0,0,0
42.941250000000004,4:26:30 PM,3,12,0,0,0
42.9425,4:26:30 PM,6,7,2,0,0
42.94375,4:26:30 PM,4,15,0,0,0
42.945,4:26:30 PM,5,10,1,0,0
42.94625,4:26:30 PM,6,10,1,0,0
42.9475,4:26:30 PM,7,3,0,0,0
42.948750000000004,4:26:30 PM,8,19,2,0,0
42.95,4:26:30 PM,4,7,1,0,0
42.95125,4:26:30 PM,5,13,1,0,0
42.9525,4:26:30 PM,1,6,0,0,0
42.95375,4:26:30 PM,0,12,1,0,0
42.955,4:26:30 PM,6,13,1,0,0
42.956250000000004,4:26:30 PM,2,6,1,0,0
42.9575,4:26:30 PM,7,8,2,0,0
42.95875,4:26:30 PM,7,10,2,0,0
42.96,4:26:30 PM,6,10,2,0,0
42.96125,4:26:30 PM,4,8,2,0,0
42.9625,4:26:30 PM,2,9,5,0,0
42.96375,4:26:30 PM,5,13,0,0,0
42.965,4:26:30 PM,1,5,2,0,0
42.96625,4:26:30 PM,3,13,1,0,0
42.9675,4:26:30 PM,7,12,1,0,0
42.96875,4:26:30 PM,5,11,3,0,0
42.97,4:26:30 PM,9,12,1,0,0
42.97125,4:26:30 PM,4,9,0,0,0
42.972500000000004,4:26:30 PM,2,8,1,0,0
42.97375,4:26:30 PM,7,11,1,0,0
42.975,4:26:30 PM,8,9,2,0,0
42.97625,4:26:30 PM,5,13,3,0,0
42.9775,4:26:30 PM,6,12,1,0,0
42.97875,4:26:30 PM,6,9,1,0,0
42.980000000000004,4:26:30 PM,2,12,2,0,0
42.98125,4:26:30 PM,6,10,4,0,0
42.9825,4:26:30 PM,5,10,0,0,0
42.98375,4:26:30 PM,2,3,0,0,0
42.985,4:26:30 PM,6,12,0,0,0
42.98625,4:26:30 PM,6,11,2,0,0
42.987500000000004,4:26:30 PM,6,5,4,0,0
42.98875,4:26:30 PM,4,15,2,0,0
42.99,4:26:30 PM,6,6,4,0,0
42.99125,4:26:30 PM,3,7,0,0,0
42.9925,4:26:30 PM,5,15,1,0,0
42.99375,4:26:30 PM,3,12,1,0,0
42.995,4:26:30 PM,7,11,2,0,0
42.99625,4:26:30 PM,5,15,2,0,0
42.9975,4:26:30 PM,3,9,0,0,0
42.99875,4:26:30 PM,6,7,2,0,0
43.0,4:26:30 PM,3,12,4,0,0
43.00125,4:26:30 PM,3,12,3,0,0
43.0025,4:26:30 PM,8,9,0,0,0
43.003750000000004,4:26:30 PM,5,7,1,0,0
43.005,4:26:30 PM,6,7,2,0,0
43.00625,4:26:30 PM,5,15,0,0,0
43.0075,4:26:30 PM,5,11,1,0,0
43.00875,4:26:30 PM,5,9,0,0,0
43.01,4:26:30 PM,10,8,2,0,0
43.011250000000004,4:26:30 PM,7,13,0,0,0
43.0125,4:26:30 PM,4,6,0,0,0
43.01375,4:26:30 PM,7,16,2,0,0
43.015,4:26:30 PM,5,13,2,0,0
43.01625,4:26:30 PM,6,8,3,0,0
43.0175,4:26:30 PM,6,8,1,0,0
43.018750000000004,4:26:30 PM,5,7,2,0,0
43.02,4:26:30 PM,4,5,2,0,0
43.02125,4:26:30 PM,2,7,2,0,0
43.0225,4:26:30 PM,6,10,1,0,0
43.02375,4:26:30 PM,7,9,1,0,0
43.025,4:26:30 PM,4,9,2,0,0
43.02625,4:26:30 PM,3,6,1,0,0
43.0275,4:26:30 PM,5,7,3,0,0
43.02875,4:26:30 PM,5,11,2,0,0
43.03,4:26:30 PM,5,10,2,0,0
43.03125,4:26:30 PM,6,9,2,0,0
43.0325,4:26:30 PM,12,9,5,0,0
43.03375,4:26:30 PM,3,7,3,0,0
43.035000000000004,4:26:30 PM,5,7,0,0,0
43.03625,4:26:30 PM,5,9,2,0,0
43.0375,4:26:30 PM,4,13,1,0,0
43.03875,4:26:30 PM,9,14,2,0,0
43.04,4:26:30 PM,7,12,1,0,0
43.04125,4:26:30 PM,9,9,2,0,0
43.042500000000004,4:26:30 PM,6,9,1,0,0
43.04375,4:26:30 PM,7,6,1,0,0
43.045,4:26:30 PM,10,11,1,0,0
43.04625,4:26:30 PM,9,9,3,0,0
43.0475,4:26:30 PM,11,3,2,0,0
43.04875,4:26:30 PM,10,12,0,0,0
43.050000000000004,4:26:30 PM,8,13,0,0,0
43.05125,4:26:30 PM,1,7,2,0,0
43.0525,4:26:30 PM,3,8,2,0,0
43.05375,4:26:30 PM,4,13,1,0,0
43.055,4:26:30 PM,6,7,1,0,0
43.05625,4:26:30 PM,5,11,1,0,0
43.0575,4:26:30 PM,3,11,4,0,0
43.05875,4:26:30 PM,2,17,2,0,0
43.06,4:26:30 PM,6,14,2,0,0
43.06125,4:26:30 PM,10,9,0,0,0
43.0625,4:26:30 PM,3,9,1,0,0
43.06375,4:26:30 PM,4,14,0,0,0
43.065,4:26:30 PM,3,12,3,0,0
43.066250000000004,4:26:30 PM,5,10,1,0,0
43.0675,4:26:30 PM,5,13,4,0,0
43.06875,4:26:30 PM,5,7,0,0,0
43.07,4:26:30 PM,6,6,1,0,0
43.07125,4:26:30 PM,7,9,0,0,0
43.0725,4:26:30 PM,6,16,2,0,0
43.073750000000004,4:26:30 PM,7,13,0,0,0
43.075,4:26:30 PM,5,10,1,0,0
43.07625,4:26:30 PM,6,8,0,0,0
43.0775,4:26:30 PM,2,9,1,0,0
43.07875,4:26:30 PM,5,9,3,0,0
43.08,4:26:30 PM,8,9,1,0,0
43.081250000000004,4:26:30 PM,7,5,2,0,0
43.0825,4:26:30 PM,5,7,2,0,0
43.08375,4:26:30 PM,1,16,0,0,0
43.085,4:26:30 PM,8,15,1,0,0
43.08625,4:26:30 PM,1,5,3,0,0
43.0875,4:26:30 PM,1,9,1,0,0
43.08875,4:26:30 PM,11,13,1,0,0
43.09,4:26:30 PM,7,11,3,0,0
43.09125,4:26:30 PM,3,9,0,0,0
43.0925,4:26:30 PM,9,8,2,0,0
43.09375,4:26:30 PM,5,15,2,0,0
43.095,4:26:30 PM,4,12,2,0,0
43.09625,4:26:30 PM,7,5,1,0,0
43.097500000000004,4:26:30 PM,3,6,1,0,0
43.09875,4:26:30 PM,2,10,2,0,0
43.1,4:26:30 PM,2,8,0,0,0
43.10125,4:26:30 PM,7,12,1,0,0
43.1025,4:26:30 PM,6,9,1,0,0
43.10375,4:26:30 PM,2,10,1,0,0
43.105000000000004,4:26:30 PM,7,10,3,0,0
43.10625,4:26:30 PM,5,11,1,0,0
43.1075,4:26:30 PM,4,6,5,0,0
43.10875,4:26:30 PM,5,9,4,0,0
43.11,4:26:30 PM,8,12,1,0,0
43.11125,4:26:30 PM,3,10,2,0,0
43.112500000000004,4:26:30 PM,3,18,2,0,0
43.11375,4:26:30 PM,7,11,1,0,0
43.115,4:26:30 PM,4,13,1,0,0
43.11625,4:26:30 PM,4,11,0,0,0
43.1175,4:26:30 PM,3,12,2,0,0
43.11875,4:26:30 PM,8,9,0,0,0
43.12,4:26:30 PM,4,10,1,0,0
43.12125,4:26:30 PM,7,15,0,0,0
43.1225,4:26:30 PM,6,8,0,0,0
43.12375,4:26:30 PM,10,11,0,0,0
43.125,4:26:30 PM,6,8,0,0,0
43.12625,4:26:30 PM,7,16,0,0,0
43.1275,4:26:30 PM,5,14,0,0,0
43.128750000000004,4:26:30 PM,3,8,3,0,0
43.13,4:26:30 PM,7,12,3,0,0
43.13125,4:26:30 PM,5,11,4,0,0
43.1325,4:26:30 PM,6,9,0,0,0
43.13375,4:26:30 PM,2,9,1,0,0
43.135,4:26:30 PM,7,6,1,0,0
43.136250000000004,4:26:30 PM,3,9,0,0,0
43.1375,4:26:30 PM,8,11,2,0,0
43.13875,4:26:30 PM,2,7,0,0,0
43.14,4:26:30 PM,5,5,0,0,0
43.14125,4:26:30 PM,7,11,2,0,0
43.1425,4:26:30 PM,5,6,2,0,0
43.143750000000004,4:26:30 PM,4,10,2,0,0
43.145,4:26:30 PM,13,12,2,0,0
43.14625,4:26:30 PM,4,9,1,0,0
43.1475,4:26:30 PM,6,15,3,0,0
43.14875,4:26:30 PM,3,13,1,0,0
43.15,4:26:30 PM,7,16,3,0,0
43.15125,4:26:30 PM,4,11,1,0,0
43.1525,4:26:30 PM,4,7,3,0,0
43.15375,4:26:30 PM,6,5,2,0,0
43.155,4:26:30 PM,6,10,0,0,0
43.15625,4:26:30 PM,8,15,1,0,0
43.1575,4:26:30 PM,7,4,2,0,0
43.15875,4:26:30 PM,6,12,2,0,0
43.160000000000004,4:26:30 PM,4,9,0,0,0
43.16125,4:26:30 PM,3,9,2,0,0
43.1625,4:26:30 PM,4,10,2,0,0
43.16375,4:26:30 PM,7,10,3,0,0
43.165,4:26:30 PM,5,9,1,0,0
43.16625,4:26:30 PM,4,10,1,0,0
43.167500000000004,4:26:30 PM,5,6,2,0,0
43.16875,4:26:30 PM,5,10,1,0,0
43.17,4:26:30 PM,4,14,0,0,0
43.17125,4:26:30 PM,5,7,0,0,0
43.1725,4:26:30 PM,4,13,0,0,0
43.17375,4:26:30 PM,2,11,2,0,0
43.175000000000004,4:26:30 PM,7,5,2,0,0
43.17625,4:26:30 PM,2,7,2,0,0
43.1775,4:26:30 PM,10,19,3,0,0
43.17875,4:26:30 PM,6,12,2,0,0
43.18,4:26:30 PM,5,11,2,0,0
43.18125,4:26:30 PM,4,10,0,0,0
43.1825,4:26:30 PM,3,7,2,0,0
43.18375,4:26:30 PM,7,7,3,0,0
43.185,4:26:30 PM,4,16,2,0,0
43.18625,4:26:30 PM,7,8,4,0,0
43.1875,4:26:30 PM,7,5,2,0,0
43.18875,4:26:30 PM,3,8,0,0,0
43.19,4:26:30 PM,4,7,1,0,0
43.191250000000004,4:26:30 PM,4,10,1,0,0
43.1925,4:26:30 PM,4,12,1,0,0
43.19375,4:26:30 PM,3,10,5,0,0
43.195,4:26:30 PM,3,11,0,0,0
43.19625,4:26:30 PM,4,10,1,0,0
43.1975,4:26:30 PM,8,10,3,0,0
43.198750000000004,4:26:30 PM,1,12,2,0,0
43.2,4:26:30 PM,6,9,3,0,0
43.20125,4:26:30 PM,4,9,0,0,0
43.2025,4:26:30 PM,4,7,1,0,0
43.20375,4:26:30 PM,5,9,1,0,0
43.205,4:26:30 PM,7,13,0,0,0
43.206250000000004,4:26:30 PM,6,11,2,0,0
43.2075,4:26:30 PM,3,8,2,0,0
43.20875,4:26:30 PM,6,7,1,0,0
43.21,4:26:30 PM,5,12,2,0,0
43.21125,4:26:30 PM,1,12,2,0,0
43.2125,4:26:30 PM,9,16,2,0,0
43.21375,4:26:30 PM,5,13,3,0,0
43.215,4:26:30 PM,5,8,1,0,0
43.21625,4:26:30 PM,5,8,1,0,0
43.2175,4:26:30 PM,3,13,1,0,0
43.21875,4:26:30 PM,6,11,1,0,0
43.22,4:26:30 PM,7,6,1,0,0
43.22125,4:26:30 PM,7,7,0,0,0
43.222500000000004,4:26:30 PM,6,7,3,0,0
43.22375,4:26:30 PM,8,7,2,0,0
43.225,4:26:30 PM,2,12,2,0,0
43.22625,4:26:30 PM,5,14,3,0,0
43.2275,4:26:30 PM,5,7,0,0,0
43.22875,4:26:30 PM,1,8,2,0,0
43.230000000000004,4:26:30 PM,6,11,2,0,0
43.23125,4:26:30 PM,5,8,2,0,0
43.2325,4:26:30 PM,4,8,2,0,0
43.23375,4:26:30 PM,5,7,4,0,0
43.235,4:26:30 PM,5,12,2,0,0
43.23625,4:26:30 PM,4,10,2,0,0
43.237500000000004,4:26:30 PM,6,11,3,0,0
43.23875,4:26:30 PM,7,9,2,0,0
43.24,4:26:30 PM,6,9,1,0,0
43.24125,4:26:30 PM,5,12,0,0,0
43.2425,4:26:30 PM,5,13,0,0,0
43.24375,4:26:30 PM,4,10,3,0,0
43.245,4:26:30 PM,7,10,2,0,0
43.24625,4:26:30 PM,4,9,0,0,0
43.2475,4:26:30 PM,7,7,3,0,0
43.24875,4:26:30 PM,6,18,3,0,0
43.25,4:26:30 PM,4,7,1,0,0
43.25125,4:26:30 PM,1,9,3,0,0
43.2525,4:26:30 PM,8,11,0,0,0
43.253750000000004,4:26:30 PM,7,10,1,0,0
43.255,4:26:30 PM,4,9,0,0,0
43.25625,4:26:30 PM,9,6,0,0,0
43.2575,4:26:30 PM,2,11,0,0,0
43.25875,4:26:30 PM,6,13,2,0,0
43.26,4:26:30 PM,3,11,0,0,0
43.261250000000004,4:26:30 PM,13,5,1,0,0
43.2625,4:26:30 PM,4,14,0,0,0
43.26375,4:26:30 PM,3,9,0,0,0
43.265,4:26:30 PM,6,10,1,0,0
43.26625,4:26:30 PM,4,9,1,0,0
43.2675,4:26:30 PM,6,11,0,0,0
43.268750000000004,4:26:30 PM,8,10,0,0,0
43.27,4:26:30 PM,1,11,1,0,0
43.27125,4:26:30 PM,8,15,0,0,0
43.2725,4:26:30 PM,6,8,0,0,0
43.27375,4:26:30 PM,3,10,2,0,0
43.275,4:26:30 PM,9,14,0,0,0
43.27625,4:26:30 PM,3,7,0,0,0
43.2775,4:26:30 PM,4,14,1,0,0
43.27875,4:26:30 PM,9,10,0,0,0
43.28,4:26:30 PM,10,10,3,0,0
43.28125,4:26:30 PM,5,17,0,0,0
43.2825,4:26:30 PM,5,12,1,0,0
43.28375,4:26:30 PM,4,5,1,0,0
43.285000000000004,4:26:30 PM,5,4,1,0,0
43.28625,4:26:30 PM,2,7,1,0,0
43.2875,4:26:30 PM,10,11,3,0,0
43.28875,4:26:30 PM,6,7,2,0,0
43.29,4:26:30 PM,6,6,1,0,0
43.29125,4:26:30 PM,1,13,1,0,0
43.292500000000004,4:26:30 PM,4,8,2,0,0
43.29375,4:26:30 PM,6,7,2,0,0
43.295,4:26:30 PM,3,12,2,0,0
43.29625,4:26:30 PM,3,8,7,0,0
43.2975,4:26:30 PM,4,10,0,0,0
43.29875,4:26:30 PM,7,11,1,0,0
43.300000000000004,4:26:30 PM,7,13,1,0,0
43.30125,4:26:30 PM,8,12,1,0,0
43.3025,4:26:30 PM,6,12,1,0,0
43.30375,4:26:30 PM,5,11,4,0,0
43.305,4:26:30 PM,7,8,2,0,0
43.30625,4:26:30 PM,4,12,1,0,0
43.3075,4:26:30 PM,6,12,3,0,0
43.30875,4:26:30 PM,4,8,3,0,0
43.31,4:26:30 PM,8,5,1,0,0
43.31125,4:26:30 PM,4,12,2,0,0
43.3125,4:26:30 PM,6,7,2,0,0
43.31375,4:26:30 PM,8,9,1,0,0
43.315,4:26:30 PM,4,10,2,0,0
43.316250000000004,4:26:30 PM,9,10,0,0,0
43.3175,4:26:30 PM,5,9,2,0,0
43.31875,4:26:30 PM,6,14,1,0,0
43.32,4:26:30 PM,3,7,2,0,0
43.32125,4:26:30 PM,6,6,3,0,0
43.3225,4:26:30 PM,6,12,4,0,0
43.323750000000004,4:26:30 PM,3,7,2,0,0
43.325,4:26:30 PM,3,12,0,0,0
43.32625,4:26:30 PM,6,7,1,0,0
43.3275,4:26:30 PM,9,12,1,0,0
43.32875,4:26:30 PM,4,8,0,0,0
